sector,unit_of_measure,geo,geopolitical_entity_reporting,time_period,obs_value,sector_group
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2011,5.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2012,4.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2013,4.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2014,4.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2015,4.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2016,5.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2017,4.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2018,4.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2019,4.5,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2020,4.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2021,4.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2022,4.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2023,5.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CH,SWITZERLAND,2024,4.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2008,2.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2009,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2010,1.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2011,1.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2012,3.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2014,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2016,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2021,1.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2022,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CY,CYPRUS,2023,1.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2008,2.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2009,2.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2010,2.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2011,3.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2012,3.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2013,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2014,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2015,2.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2016,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2017,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2018,1.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2019,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2020,2.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2021,2.5,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2022,2.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2023,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,CZ,CZECHIA,2024,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2008,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2009,2.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2010,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2011,1.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2012,1.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2013,1.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2014,1.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2015,1.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2016,1.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2017,1.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2018,1.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2019,2.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2020,2.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2021,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2022,2.5,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2023,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DE,GERMANY,2024,3.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2008,5.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2009,5.5,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2010,6.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2011,4.5,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2012,4.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2013,6.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2014,5.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2015,5.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2016,5.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2017,6.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2018,6.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2019,7.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2020,6.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2021,7.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2022,7.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2023,7.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,DK,DENMARK,2024,7.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2010,4.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2011,5.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2012,4.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2013,5.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2014,4.5,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2015,3.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2016,5.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2017,4.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2018,3.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2019,6.5,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2020,6.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2021,6.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2022,6.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2023,7.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EE,ESTONIA,2024,8.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2008,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2009,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2010,2.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2011,2.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2012,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2013,1.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2014,1.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2015,1.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2016,1.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2017,1.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2018,1.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2019,1.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2020,1.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2021,1.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2022,1.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2023,1.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EL,GREECE,2024,1.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2008,2.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2009,2.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2010,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2011,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2012,2.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2013,2.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2014,1.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2015,1.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2016,1.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2017,1.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2018,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2019,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2020,2.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2021,2.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2022,2.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2023,1.8,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,ES,SPAIN,2024,2.0,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2008,2.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2009,2.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2010,2.6,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2011,1.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2012,1.9,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2013,2.1,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2014,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2015,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2016,2.2,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2017,2.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2018,2.3,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2019,2.4,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2020,2.7,PUBLIC_SERVICES
PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,PERCENTAGE OF TOTAL EMPLOYMENT,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2021,2.9,PUBLIC_SERVICES
